1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,TotalSF
1687,0.0,3.0,2,353,4,60,50.0,572,0,1966.0,1687,1,57200,69.0,0.0,0,5,5,747,0.0,1948,1950,2434.0
612,612.0,3.0,2,0,1,612,0.0,528,2,2009.0,1224,2,3951,40.0,76.0,234,5,6,612,0.0,2009,2009,1836.0
1728,0.0,6.0,0,40,6,1424,0.0,352,1,2002.0,1728,1,10624,69.0,84.0,0,4,5,1728,0.0,1964,1964,3456.0
1141,0.0,3.0,0,0,1,1141,0.0,484,1,2005.0,1141,1,13072,63.0,0.0,0,5,6,1141,0.0,2005,2005,2282.0
1277,0.0,2.0,3,778,6,499,0.0,526,1,1970.0,1277,1,10628,85.0,0.0,0,5,7,1277,0.0,1970,1970,2554.0
772,351.0,3.0,0,0,1,732,0.0,264,1,1979.0,1123,1,6060,50.0,0.0,0,5,4,732,0.0,1939,1950,1855.0
2524,0.0,4.0,0,1104,5,1420,0.0,542,3,1981.0,2524,2,9600,80.0,0.0,120,5,8,2524,0.0,1981,1981,5048.0
1314,0.0,3.0,0,24,6,1290,0.0,440,2,2006.0,1314,2,9317,78.0,0.0,22,5,6,1314,0.0,2006,2006,2628.0
1328,653.0,4.0,0,622,4,500,0.0,576,1,1981.0,1981,2,7804,65.0,0.0,44,3,4,1122,431.0,1928,1950,3103.0
864,0.0,2.0,0,167,3,697,0.0,572,1,1957.0,864,1,8172,60.0,0.0,0,7,5,864,0.0,1955,1990,1728.0
912,514.0,3.0,0,0,1,912,0.0,216,1,1925.0,1426,2,7642,55.0,0.0,240,8,7,912,0.0,1918,1998,2338.0
1555,0.0,2.0,0,0,1,1373,0.0,660,3,2007.0,1555,2,3684,53.0,130.0,20,5,7,1373,0.0,2007,2007,2928.0
